track,pred_score,lab_score
normalize_5s_intro_SubIr_Fyp4M.wav,0.6245830059051514,0.902439024390244
normalize_5s_intro_WrRAZVJGImw.wav,0.6998851299285889,0.7444444444444445
normalize_5s_intro_gFnNr5vr5bQ.wav,0.6870137453079224,0.7692307692307693
normalize_5s_intro_j9KKh215HTs.wav,0.5953060984611511,0.5316455696202531
normalize_5s_intro_XBTT9tSVsh0.wav,0.7457014322280884,0.7179487179487181
normalize_5s_intro_u8BxVzRG9bE.wav,0.7809953689575195,0.8955223880597015
normalize_5s_intro_SQBuVfTX1ME.wav,0.5328748822212219,0.7974683544303798
normalize_5s_intro_-MqZKMbOYEA.wav,0.7520558834075928,0.8055555555555556
normalize_5s_intro_IpniN1Wq68Y.wav,0.722867488861084,0.7466666666666667
normalize_5s_intro_1lunUbvf35M.wav,0.7961254119873047,0.546875
normalize_5s_intro_zk04E79riMQ.wav,0.7125678658485413,0.6413043478260869
normalize_5s_intro_uUfPwlxFFJM.wav,0.68189936876297,0.7951807228915663
normalize_5s_intro_Ws-QlpSltr8.wav,0.8014867305755615,0.8571428571428571
normalize_5s_intro_xT1eOeXlTXg.wav,0.5015357136726379,0.21428571428571427
normalize_5s_intro_1Ngn3fZIK2E.wav,0.6547730565071106,0.3809523809523809
normalize_5s_intro_2JL_KcEzkqg.wav,0.709546685218811,0.6410256410256411
normalize_5s_intro_4jvQFLlRQlo.wav,0.7594821453094482,0.5774647887323944
normalize_5s_intro_AjGkbFqi67c.wav,0.7514259815216064,0.7407407407407407
normalize_5s_intro_ahpmuikko3U.wav,0.7230083346366882,0.4367816091954023
normalize_5s_intro_sY5wXfgspQI.wav,0.5733029246330261,0.4
normalize_5s_intro_HMvXE4Zs6ZA.wav,0.48524099588394165,0.6027397260273972
normalize_5s_intro_gv7BRXvZJbI.wav,0.7090612649917603,0.7042253521126759
normalize_5s_intro_4wgo8K28RNM.wav,0.6842070817947388,0.6049382716049383
