track,pred_score,lab_score
normalize_5s_intro_ZIiQ1jMqhVM.wav,0.8101264834403992,0.7428571428571429
normalize_5s_intro_hejXc_FSYb8.wav,0.7524856925010681,0.8815789473684209
normalize_5s_intro_eXvBjCO19QY.wav,0.5911202430725098,0.913793103448276
normalize_5s_intro_haCay85cpvo.wav,0.7989172339439392,0.4868421052631579
normalize_5s_intro_RpJz01guPMY.wav,0.8276945352554321,0.9090909090909092
normalize_5s_intro_sPlXrbVLdO8.wav,0.7179722785949707,0.4935064935064935
normalize_5s_intro_Mme9REVuidw.wav,0.667160153388977,0.6818181818181818
normalize_5s_intro_UGTYqTKUl8w.wav,0.5992004871368408,0.76
normalize_5s_intro_9DP0yMwvyWE.wav,0.9277283549308777,0.4631578947368421
normalize_5s_intro_WrDJMxSKlCA.wav,0.7368567585945129,0.6021505376344086
normalize_5s_intro_2F8Kr91wQ0U.wav,0.7929542660713196,0.8245614035087719
normalize_5s_intro_gyegm85BPPA.wav,0.777723491191864,0.8117647058823529
normalize_5s_intro_Xhh3_-JRnDc.wav,0.6624728441238403,0.95
normalize_5s_intro_WRSeV_27z6k.wav,0.5824466943740845,0.3734939759036144
normalize_5s_intro_HwcCBnfhsR4.wav,0.733414351940155,0.6923076923076923
normalize_5s_intro_bd5m12UEHWI.wav,0.6423007845878601,0.7464788732394366
normalize_5s_intro_1juIFmPyG-Y.wav,0.8546900153160095,0.9264705882352942
normalize_5s_intro_DGsoqhIUgDQ.wav,0.574195146560669,0.7567567567567568
normalize_5s_intro_2UL-1MOlSPw.wav,0.7240906357765198,0.5106382978723404
normalize_5s_intro_2AWE9tqnDPw.wav,0.8832679390907288,0.7966101694915254
normalize_5s_intro_68b_HImZAig.wav,0.8775171637535095,0.859375
normalize_5s_intro_GIulOhzXufc.wav,0.6507415175437927,0.6857142857142857
normalize_5s_intro_Stet_4bnclk.wav,0.7625454068183899,0.5113636363636364
