track,pred_score,lab_score
normalize_5s_intro_2ySLmwsfP4Q.wav,0.5142622590065002,0.92
normalize_5s_intro_MY4YJxn-9Og.wav,0.7596102952957153,0.43333333333333335
normalize_5s_intro_3gjfHYZ873o.wav,0.5097618103027344,0.405940594059406
normalize_5s_intro_csHiDQXIggE.wav,0.8390291929244995,0.7619047619047619
normalize_5s_intro_C5VCGM2J5ls.wav,0.5717433094978333,0.5975609756097561
normalize_5s_intro_ey4Fc9DP5Rw.wav,0.7713571786880493,0.7021276595744681
normalize_5s_intro_bI7xde9-3BI.wav,0.59868985414505,0.5882352941176471
normalize_5s_intro_EfZ-dVDySzc.wav,0.5383439660072327,0.6206896551724138
normalize_5s_intro_Zh3uBgwow8A.wav,0.7242579460144043,0.8
normalize_5s_intro_JQTlG7NxJek.wav,0.4464985728263855,0.4047619047619048
normalize_5s_intro_1CrxzClzLvs.wav,0.9447552561759949,0.6666666666666666
normalize_5s_intro_0aC-jOKuBFE.wav,0.5280680060386658,0.3333333333333333
normalize_5s_intro_xePw8n4xu8o.wav,0.5987916588783264,0.573170731707317
normalize_5s_intro_lEHM9HZf0IA.wav,0.631244957447052,0.5942028985507246
normalize_5s_intro_xhmtXrtLkgo.wav,0.7864670157432556,0.8974358974358975
normalize_5s_intro_hHItMz0gfaU.wav,0.5325716733932495,0.6714285714285714
normalize_5s_intro_99f0oH45TVc.wav,0.5471460223197937,0.7619047619047619
normalize_5s_intro_co6WMzDOh1o.wav,0.593043327331543,0.22916666666666666
normalize_5s_intro_xqzOxMdhmzU.wav,0.6165500283241272,0.4230769230769231
normalize_5s_intro_h-nnAeByB1A.wav,0.8137086033821106,0.8095238095238095
normalize_5s_intro_TFv9Kcym9dg.wav,0.9432345032691956,0.7142857142857143
normalize_5s_intro_tEW2eRQ-4DY.wav,0.4710600972175598,0.7209302325581395
normalize_5s_intro_VAc0xuVa7jI.wav,0.6900638341903687,0.96
