track,pred_score,lab_score
normalize_5s_intro_tXvpe2GbUec.wav,0.7811485528945923,0.7671232876712328
normalize_5s_intro_7ZgPGMfUVek.wav,0.8100106716156006,0.8727272727272727
normalize_5s_intro_aIJuCcGFJkc.wav,0.6214146018028259,0.7432432432432432
normalize_5s_intro_RLMl1umHgp0.wav,0.5510035157203674,0.38028169014084506
normalize_5s_intro_KT-m6qTJyN0.wav,0.7365289926528931,0.6477272727272727
normalize_5s_intro_WJs-_T8I74Y.wav,0.5990734100341797,0.6323529411764706
normalize_5s_intro_aIyqRdrHodE.wav,0.7766911387443542,0.6410256410256411
normalize_5s_intro_XJT-fM4nBJU.wav,0.7287974953651428,0.8695652173913043
normalize_5s_intro_7QQzDQceGgU.wav,0.7339233756065369,0.7469879518072289
normalize_5s_intro_fE2h3lGlOsk.wav,0.6503418684005737,0.828125
normalize_5s_intro_Oq1n8fUxQZc.wav,0.5161226987838745,0.875
normalize_5s_intro_pssWSj42t8M.wav,0.8431960344314575,0.9418604651162792
normalize_5s_intro_GsPq9mzFNGY.wav,0.5200507044792175,0.5588235294117647
normalize_5s_intro_Jg9NbDizoPM.wav,0.6471351981163025,0.8148148148148148
normalize_5s_intro_Ib7m3Qh-4O4.wav,0.7195167541503906,0.5540540540540541
normalize_5s_intro_hn3wJ1_1Zsg.wav,0.6456359028816223,0.5675675675675675
normalize_5s_intro_hjZqVw3qI9E.wav,0.7386993169784546,0.6379310344827587
normalize_5s_intro_cUKD9tEeBp0.wav,0.7525531649589539,0.6027397260273972
normalize_5s_intro_q_4no3KCrY4.wav,0.464827299118042,0.7222222222222222
normalize_5s_intro_VlWs8ey2nyg.wav,0.8154892921447754,0.9152542372881356
normalize_5s_intro_Srp0opA8V8o.wav,0.8344143033027649,0.4583333333333333
normalize_5s_intro_PYM9NUU9Roc.wav,0.8944028615951538,0.7361111111111112
normalize_5s_intro_v0UvOsCi8mc.wav,0.680740237236023,0.620253164556962
