track,pred_score,lab_score
normalize_5s_intro_RHGfkuJv0j0.wav,0.6112717390060425,0.6547619047619048
normalize_5s_intro_0uLI6BnVh6w.wav,0.781116783618927,0.382716049382716
normalize_5s_intro_uo6VU4euIbY.wav,0.7581962943077087,0.7297297297297297
normalize_5s_intro_6pARjpdqxYQ.wav,0.6460928320884705,0.5555555555555556
normalize_5s_intro_hjIhCG_nIPA.wav,0.5929731130599976,0.7051282051282052
normalize_5s_intro_hV-FwW1LgxU.wav,0.6858301162719727,0.5774647887323944
normalize_5s_intro_mWfWyhzC22U.wav,0.8522759079933167,0.8208955223880597
normalize_5s_intro_IISA6t-9zzc.wav,0.7448003888130188,0.8275862068965517
normalize_5s_intro_gDevCxVY_wA.wav,0.7015278935432434,0.5487804878048781
normalize_5s_intro_IrtcCSE2bVY.wav,0.896866500377655,0.4657534246575342
normalize_5s_intro_feVUoKhP1mE.wav,0.4508741497993469,0.5180722891566265
normalize_5s_intro_Tfypj4UwvvA.wav,0.7740609049797058,0.7380952380952381
normalize_5s_intro_TeH7sCVCMJk.wav,0.772929847240448,0.8701298701298701
normalize_5s_intro_0EVVKs6DQLo.wav,0.6043412089347839,0.7017543859649122
normalize_5s_intro_d7to9URtLZ4.wav,0.7949984669685364,0.75
normalize_5s_intro_TzhhbYS9EO4.wav,0.6347090601921082,0.4659090909090909
normalize_5s_intro_nn5nypm7GG8.wav,0.6200282573699951,0.5294117647058824
normalize_5s_intro_hed6HkYNA7g.wav,0.6613165736198425,0.6571428571428571
normalize_5s_intro_rWznOAwxM1g.wav,0.7015513181686401,0.7333333333333333
normalize_5s_intro_zyQkFh-E4Ak.wav,0.8191783428192139,0.5
normalize_5s_intro_agKkcRXN2iE.wav,0.47775113582611084,0.37662337662337664
normalize_5s_intro_SZaZU_qi6Xc.wav,0.7837100625038147,0.6551724137931034
normalize_5s_intro_ZpDQJnI4OhU.wav,0.8472777605056763,0.6385542168674698
