id,title,viewCount,valid
https://www.youtube.com/watch?v=DbXMjAYSa68,[CHOREOGRAPHY] BTS (방탄소년단) &#39;Butter&#39; Special Performance Video,102614271,
https://www.youtube.com/watch?v=IpniN1Wq68Y,24H | OFFICIAL MUSIC VIDEO |  LYLY ft MAGAZINE,99648287,
https://www.youtube.com/watch?v=ljjl1l_s_0g,"Ovy On The Drums Ft KAROL G, Danny Ocean - Miedito o Qué? (Official Video)",99511124,
https://www.youtube.com/watch?v=34K2dYw_od8,"Cómo Lo Hizo, Silvestre Dangond - Letra Oficial",95417709,
https://www.youtube.com/watch?v=YvAwmF8Y7Ok,IL BALLO DEL QUA QUA | Canzoni Per Bambini,93926815,
https://www.youtube.com/watch?v=dodDteh-m3Q,"&quot;Kashmir Main Tu Kanyakumari&quot; Chennai Express Full Video Song | Shahrukh Khan, Deepika Padukone",90347629,
https://www.youtube.com/watch?v=E_zUxFrJ_SE,Şemmame - İbrahim Tatlıses (Official Video),89853819,
https://www.youtube.com/watch?v=WuX9tqLt4XM,John C X Neo pistea X Bhavi X Trueno - C90 Remix (Video Oficial),86673729,1.0
https://www.youtube.com/watch?v=hwtLqJyhS3Q,Booba - 92i Veyron (Clip Officiel),82285694,
https://www.youtube.com/watch?v=kSXI5k4ATUA,2T FLOW - GOOD BYE [Official MV] Prod. by HANXPOND,80201793,
https://www.youtube.com/watch?v=uo6VU4euIbY,NÍU DUYÊN | LÊ BẢO BÌNH | OFFICIAL MUSIC VIDEO,77348459,
https://www.youtube.com/watch?v=IJBBo59r2uw,Didine Canon 16 Ft. Djalil Palermo [Fi Hwak - في هواك] (Officiel Music Video),76980837,
https://www.youtube.com/watch?v=ZjnZ8EXqj-4,Elissa ... Krahni - 2018 | إليسا ... كرهني - بالكلمات,76218261,1.0
https://www.youtube.com/watch?v=v6z-YKnCWsU,"SET DJ Victor 2.0 - MC&#39;s Menor da VG, Kelvinho, Ruzika, Dimenor DR, Kadu, GP (GR6 Explode)",75561331,1.0
https://www.youtube.com/watch?v=Z_-lSJg52NU,Namo Namo - Full Audio | Kedarnath | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B,75408161,
https://www.youtube.com/watch?v=s1kgaxqRrXY,"Oac, oac, diri-diri-dam (cu versuri) - Cântece pentru copii | TraLaLa",75357089,
https://www.youtube.com/watch?v=LZ_YUOr-tYw,Tujhse Naraaz Nahin Zindagi (Male) | Masoom | Naseeruddin Shah | Jugal Hansraj | #TujhseNaraazNahin,69047165,
https://www.youtube.com/watch?v=l6LjNOYvhMk,Gloria Estefan - Con los Años Que Me Quedan (Official Video),67188331,
https://www.youtube.com/watch?v=ne88kDoyHjY,Djalil Palermo - Wech Dani (Official Video Music),66471013,
https://www.youtube.com/watch?v=NL3gWsg0RPQ,"Jhay Cortez, Ozuna - Easy (Remix) (Official Video)",66004428,
https://www.youtube.com/watch?v=l3LFML_pxlY,Simon & Garfunkel - The Boxer (Audio),62587170,1.0
https://www.youtube.com/watch?v=mBHTXQo65p8,Mickey Valen - Meet Me (feat. Noé),62163249,1.0
https://www.youtube.com/watch?v=AYdbhbF-Sp4,NBA Youngboy - Kick Yo Door (Official Video),60803438,
https://www.youtube.com/watch?v=zEWSSod0zTY,GHÉ QUA  | OFFICIAL MV | Dick x PC x Tofu,60045870,
https://www.youtube.com/watch?v=3xt8Mp8oWzc,Os Tincoãs - Deixa A Gira Girar (j g b edit),58952497,
https://www.youtube.com/watch?v=976b8TPPFJU,SWV - Weak (Official HD Video),56857291,
https://www.youtube.com/watch?v=pYhypDoF_3k,TiiwTiiw - Poupia feat. Naza &amp; Blanka (Clip Officiel),56270013,
https://www.youtube.com/watch?v=qlDBntvFEv4,JABiD - ya binit mili يا بنت ميلي يسعدلي الفستان النيلي,54927482,
https://www.youtube.com/watch?v=F87BJxVr6uU,Lyna Mahyem - 92i VEYRON - (Remix Booba),54902978,
https://www.youtube.com/watch?v=e_j8W2tra3Q,Didine Canon 16 - El Ma9youd - المقيود [Official Music Video] #LVA STUDIO LIVE,54785354,
https://www.youtube.com/watch?v=0jSpCxmb2VQ,24kGoldn - Mood (Lyrics) ft. Iann Dior,54755815,
https://www.youtube.com/watch?v=1qVa2_zPaTE,CD9 - Me Equivoqué,54544469,
https://www.youtube.com/watch?v=bt4-FwVe1Fk,Chekka Chivantha Vaanam - Mazhai Kuruvi Lyric (Tamil) | A.R. Rahman | Mani Ratnam | Vairamuthu,54073224,
https://www.youtube.com/watch?v=8x-M7AkTvrQ,Disclosure - You &amp; Me (Flume Remix) [Official Video],53976049,
https://www.youtube.com/watch?v=uXhRSLQujHM,Tones and I - Dance Monkey / Minions,53734599,
https://www.youtube.com/watch?v=OurGZr5EGLY,Ska-P - Legalización,53366260,
https://www.youtube.com/watch?v=FZc1nnGYZec,Hail Mary,49401757,
https://www.youtube.com/watch?v=pb0fGJXS2Qg,$UICIDEBOY$ - I NO LONGER FEAR THE RAZOR GUARDING MY HEEL,46699080,1.0
https://www.youtube.com/watch?v=_kzbd56qpf8,Lo Grande Que Es Perdonar,46476025,
https://www.youtube.com/watch?v=1h6IxWWFLDM,QUA CƠN MÊ - DUY PHƯƠNG | Anh Thợ Xây Có Giọng Hát Hay Ngất Ngây Khiến Cả Khán Phòng Đứng Dậy Vỗ Tay,46006390,
https://www.youtube.com/watch?v=QqbJt1qnXTQ,Ghali - Wily Wily (Prod. Charlie Charles),45627645,
https://www.youtube.com/watch?v=VtUS__tF2EA,ฤดูกาล - 25hours「Official MV」,44945835,
https://www.youtube.com/watch?v=AjGkbFqi67c,CUCO - Lo Que Siento (Official Audio),43878747,
https://www.youtube.com/watch?v=44T-lXhcDF8,Haschak Sisters - Slumber Party,43050161,
https://www.youtube.com/watch?v=Q0AdXAh-6gA,Kibariye - Hap Koydum (Official Audio),42935586,
https://www.youtube.com/watch?v=wtG4XDVf2GM,MC G15 - Ô Menina (KondZilla),42616893,1.0
https://www.youtube.com/watch?v=YEq-cvq_cK4,Luke Bryan - One Margarita (Official Music Video),42203057,
https://www.youtube.com/watch?v=fUiZ5vz9pUw,Wiz Khalifa - MAAN! Weedmix [Official Video],40628237,
https://www.youtube.com/watch?v=w1G3rqVil1s,Raul Seixas - Medo da Chuva,40370727,1.0
https://www.youtube.com/watch?v=E286KqzpkKw,[MV]ロールプレイングゲーム／そらまふうらさか【オリジナル曲】,40337902,
https://www.youtube.com/watch?v=6Q0Pd53mojY,周杰倫 Jay Chou【夜曲 Nocturne】Official Music Video,40282387,
https://www.youtube.com/watch?v=dYk-yCsuTUo,Youngboy Never Broke Again - Sticks with me (official video),40271506,
https://www.youtube.com/watch?v=ZIiQ1jMqhVM,Luan Santana - MORENA (Clipe Oficial),39421941,1.0
https://www.youtube.com/watch?v=xUjvV_UYNGc,NGK - Anbae Peranbae Lyric | Suriya | Yuvan Shankar Raja | Selvaraghavan,38852527,
https://www.youtube.com/watch?v=KVoXbiyk124,Ska-P - Mis Colegas (Videoclip),37109734,
https://www.youtube.com/watch?v=B7SkAq_94J8,"Full Song: Pehla Pyaar | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra",36700924,
https://www.youtube.com/watch?v=yBzk2xXE9yg,RaiM &amp; Artur feat. Zhenis - Дискотека из 90 (2018),36493133,1.0
https://www.youtube.com/watch?v=rkVj0gdXpVg,F1,35660613,
https://www.youtube.com/watch?v=4Ny-il7Cy8A,Ja Rule - Down A** Chick ft. (Official Video) Charlie Baltimore,35581822,
https://www.youtube.com/watch?v=7pcZIsJNlAs,Didine Canon 16 ft. Larbi Maestro - Tir Ellil طير الليل,35375403,
https://www.youtube.com/watch?v=YOKq1VmEbtc,GQ-I do love you,35160528,1.0
https://www.youtube.com/watch?v=Jg9NbDizoPM,DPR LIVE - Jasmine (prod. CODE KUNST) Official M/V,34808781,
https://www.youtube.com/watch?v=1r8BcVqXKlQ,21 Savage - All The Smoke (Official Music Video),34678692,
https://www.youtube.com/watch?v=H1HdZFgR-aA,2Pac - All Eyez On Me,32848978,
https://www.youtube.com/watch?v=65qjU0gEXX4,Ska-P - El Vals Del Obrero,32837260,
https://www.youtube.com/watch?v=Jmv5pTyz--I,Stranger Things Theme Song (C418 REMIX),32621462,
https://www.youtube.com/watch?v=p9LLoijPQfg,TREASURE - ‘MY TREASURE’ M/V,32396505,-1.0
https://www.youtube.com/watch?v=-kBhum7f4rI,"Chill Out Music Mix ❄ Best Chill Trap, RnB, Indie ♫",32384730,
https://www.youtube.com/watch?v=oa9f_JKz2kg,Quả Gì - Bài Hát Thiếu Nhi Vui Nhộn Hay Nhất,32165144,
https://www.youtube.com/watch?v=n6Pnzi6r9NU,BƯỚC QUA MÙA CÔ ĐƠN / Vũ. (Official MV),31978509,
https://www.youtube.com/watch?v=dH_Rup4FPTw,NATANAEL CANO EL F1 (VIDEO OFICIAL),31525389,
https://www.youtube.com/watch?v=AVPgxn3xohM,水曜日のカンパネラ『桃太郎』,30938283,
https://www.youtube.com/watch?v=YXRO9M-bQA0,Om Gan Ganpataye Namo Namah Anuradha Paudwal [Full Song] I Ganesh Mantra,30896125,
https://www.youtube.com/watch?v=nE0vCcnk1H0,Nai Jaana | Neha Bhasin | Punjabi Folk Song,30195234,
https://www.youtube.com/watch?v=v7y2Xdg_MZ8,井胧 - 丢了你【動態歌詞/Lyrics Video】,29793059,1.0
https://www.youtube.com/watch?v=5NmSsypLw2k,NGK Telugu - Prema O Premaa Video | Suriya | Yuvan Shankar Raja,29239747,
https://www.youtube.com/watch?v=3ObVN3QQiZ8,Nancy Ajram - Oul Tani Keda (Official Music Video) / نانسي عجرم - قول تاني كده,28548855,1.0
https://www.youtube.com/watch?v=P6VIBACxXGc,La Salsa de Isi,28538827,
https://www.youtube.com/watch?v=atGbcYTjZCY,蕭敬騰 Jam Hsiao - 讓我為你唱情歌 A Love Song For You (華納official 官方MV),28371852,1.0
https://www.youtube.com/watch?v=lEHM9HZf0IA,Diamond Eyes - Flutter [NCS Release],28305560,1.0
https://www.youtube.com/watch?v=yBytegbsUDM,"Conrado e Aleksandro - Põe no 120 (Marco Brasil Filho, DJ Kevin)",28198332,
https://www.youtube.com/watch?v=EVSuxb6Ywcg,25 hours - Lady Official MV,27802632,
https://www.youtube.com/watch?v=ytId-lSpSUU,2PAC - FIGHTER 2017 (SABIMIXX),27779166,
https://www.youtube.com/watch?v=ggi1VVxw464,Gaby Violeira feat Bruno &amp; Barretto e DJ Kevin - 8x8 (Músicas 2021),27428855,
https://www.youtube.com/watch?v=ggi1VVxw464,Gaby Violeira feat Bruno &amp; Barretto e DJ Kevin - 8x8 (Músicas 2021),27428662,
https://www.youtube.com/watch?v=seeqp5q3Q88,Níu Duyên - Lê Bảo Bình | Hương Ly Cover,25828723,
https://www.youtube.com/watch?v=gwsaElRJI2M,Kayblack - A Cunhada (prod. Wall Hein e DJ RB),25192838,1.0
https://www.youtube.com/watch?v=9d9ot00Qq2Y,Em Băng Qua - Lập Nguyên「Lyrics Video」Meens,25109888,
https://www.youtube.com/watch?v=BB4vGtNnzwk,Níu Duyên (Orinn Remix) - Lê Bảo Bình | Nhạc Trẻ Remix Căng Cực Gây Nghiện Hay Nhất 2020,25101755,
https://www.youtube.com/watch?v=hjIhCG_nIPA,MC G15 - Cara Bacana (Lyric Video) Jorgin Deejhay,23518710,1.0
https://www.youtube.com/watch?v=MuIhknv3BiE,Benab &amp; Timal - RS3 (Clip Officiel),23082064,
https://www.youtube.com/watch?v=tkKSnkCv_HM,Ska-P - Niño Soldado (Videoclip),23012201,
https://www.youtube.com/watch?v=SubIr_Fyp4M,TiiwTiiw - NO ME INTERESA (Clip officiel Khosé ),22858497,1.0
https://www.youtube.com/watch?v=Cz9es3hrbsI,Iss Qadar Pyar Hai Full Song with LYRICS - Ankit Tiwari | Bhaag Johnny | T-Series,22423503,
https://www.youtube.com/watch?v=rieXVgjKBSc,என் ஜி கே - அன்பே பேரன்பே தமிழ் பாடல்வரிகள் | சூர்யா,21936303,
https://www.youtube.com/watch?v=H1iFhOsJSuw,Teeji Seat by Kaka | Arrow Soundz | Yaarvelly Productions | New Punjabi Songs 2020,21239712,
https://www.youtube.com/watch?v=wBB62YxJBHM,Velet  - Hara Lo [ Silinen şarkısı ORİJİNAL Kalitede],21139197,
https://www.youtube.com/watch?v=kLl7s5vlrcM,Wiz Khalifa - Still Wiz [Official Music Video],20227043,
https://www.youtube.com/watch?v=Au5fic4IqEs,YOUNIQUE UNIT &#39;MAXSTEP&#39; MV,19276039,
https://www.youtube.com/watch?v=XrDUc5ze8Qw,NONSTOP Vinamix VOL 7 - Nhạc Trẻ Remix Bước Qua Đời Nhau  - Nonstop Vinahouse Việt Mix,19181913,
https://www.youtube.com/watch?v=OSgkBF6LjH4,2pac pain,19066772,
